url,Course Title,Course Headline,Instructor,off_price,orig_price,Rating,Number of Ratings,Course Length,Number of Lectures,Difficulity,Subscribers
https://www.udemy.com/course/70-778-analyzing-and-visualizing-data-with-power-bi/,DA-100 certification: Analyzing Data with Microsoft Power BI,"Learn skills for Microsoft DA-100 certification using the free Power BI Desktop. Learn Power Query, DAX, M and more.",Phillip Burton,14.99,89.99,4.6,5736,25.5,267,Beginner,26915 
https://www.udemy.com/course/api-documentation-1-json-and-xml/,Learn API Technical Writing: JSON and XML for Writers,API Documentation1: Teaches technical writers how to document structured data. No programming experience required.,Peter Gruenbaum,14.99,24.99,4.6,5675,1.5,16,Beginner,24940 
https://www.udemy.com/course/six-sigma-yellow-belt/,Certified Six Sigma Yellow Belt Training,"Six Sigma Yellow Belt (CSSYB, LSSBB) Exam Preparation Online Course - Plain and Simple Language",Sandeep Kumar ­,14.99,49.99,4.6,5615,6,125,All Levels,20294 
https://www.udemy.com/course/excel-data-analysis/,Microsoft Excel Data Analysis - Learn How The Experts Use It,"Learn the analytics capabilities of Excel and its add-ins, like PowerPivot & How it is used by business data analysts.",New Horizon,14.99,89.99,4.7,5598,3,39,All Levels,15889 
https://www.udemy.com/course/systems-administration-101-active-directory/,Windows Server 2012 System Administration: Get an IT Job!,Learn Systems Administration! The easiest way to stack your resume & get a high paying IT Job - Step-by-step guide!,Paul Hill,14.99,89.99,4.6,5555,2,27,All Levels,24347 
https://www.udemy.com/course/sap-s4hana-training/,SAP S/4HANA Training - in Plain English,"Simple Logistics for SAP Functional Consultants in Logistics ( SD, MM )",Siva Prasad,14.99,89.99,4.4,5468,7,54,Intermediate,23468 
https://www.udemy.com/course/cisco-ccna-packet-tracer-ultimate-labs-ccna-exam-prep-labs/,Cisco CCNA Packet Tracer Ultimate labs: CCNA 200-301 labs,Are you ready for the new Cisco CCNA 200-301 exam? You sure? Check your knowledge with our CCNA Exam Prep Labs.,David Bombal,14.99,19.99,4.7,5336,21,193,Beginner,48564 
https://www.udemy.com/course/introduction-to-security-awareness-campaigns/,Introduction to Security Awareness Campaigns,Understanding how awareness offers tangible results in reducing the likely hood of successful social engineering attacks,Michael Goedeker,14.99,29.99,4.4,5304,3,24,Intermediate,8427 
https://www.udemy.com/course/wireshark-packet-analysis-and-ethical-hacking-core-skills/,Wireshark: Packet Analysis and Ethical Hacking: Core Skills,"From basic to advanced network analysis using Wireshark! Ethical Hacking using Kali Linux: Passwords, Security, Protocol",David Bombal,14.99,19.99,4.7,5234,14.5,208,Beginner,208770 
https://www.udemy.com/course/aws-machine-learning/,AWS Certified Machine Learning Specialty 2021 - Hands On!,"AWS machine learning certification preparation - learn SageMaker, feature engineering, data engineering, modeling & more","Sundog Education by Frank Kane, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Frank Kane, Sundog Education Team",14.99,89.99,4.5,5185,10,118,Intermediate,34918 
https://www.udemy.com/course/the-ultimate-dark-web-anonymity-privacy-security-course/,"The Ultimate Dark Web, Anonymity, Privacy & Security Course","Learn how to access & use the dark net and the clear net privately, anonymously and securely","Zaid Sabih, z Security",14.99,89.99,4.7,5122,11,86,All Levels,31278 
https://www.udemy.com/course/learn-ansible-advanced/,Ansible Advanced - Hands-On - DevOps,"Learn and practice advanced topics in Ansible including Roles, Jinja2, Lookups, Filter. Learn to develop custom modules.","Mumshad Mannambeth, KodeKloud Training",17.99,99.99,4.5,5065,4,29,Intermediate,34172 
https://www.udemy.com/course/git-with-bitbucket-and-sourcetree/,Git Essentials: Learn Git with Bitbucket and Sourcetree,Git up to speed quickly with crucial technologies that will enhance your everyday workflow.,Juke Moon,14.99,89.99,4.4,5043,2.5,58,Beginner,20194 
https://www.udemy.com/course/office-365-administration-exam-70-346/,Microsoft 365 Administration (Exam 70-346),This course is designed to give users a tour and understanding of the administrative capabilities in Microsoft 365.,Intellezy Trainers,14.99,64.99,4.5,4975,6.5,89,All Levels,17187 
https://www.udemy.com/course/java-interview-questions-and-answers/,Java Interview Guide : 200+ Interview Questions and Answers,Get Ready for your Java Interview with 200+ Java Interview Questions for Beginners,in28Minutes Official,14.99,89.99,4.4,4954,6,55,Beginner,32486 
https://www.udemy.com/course/az-100-skylines-academy/,Microsoft AZ-104:Azure Administrator Exam Certification 2020,Pass the NEW Microsoft Azure AZ-104 certification test.,"Nick Colyer, Skylines Academy",14.99,39.99,4.4,4926,10.5,132,All Levels,19351 
https://www.udemy.com/course/easypowershell/,Windows PowerShell in less than 2 hours - 15 hands on demos!,Learn PowerShell quick and easy by doing hands on demos and quick bites on theory,Joseph Alex,14.99,19.99,4.6,4901,1.5,25,Beginner,19593 
https://www.udemy.com/course/ethical-hacking-kali-linux/,Learn Ethical Hacking: Beginner to Advanced!,"Learn ethical hacking, penetration testing and network security skills with our comprehensive course!",Joseph Delgadillo,14.99,89.99,4.4,4892,28.5,148,All Levels,233646 
https://www.udemy.com/course/google-cloud-architect-certifications/,Ultimate Google Certified Professional Cloud Architect 2020,"405,000 Subscriptions-In depth coverage of all Services-300+ Practice questions Including 3 case Studies Analysis Design",Google Cloud Platform Gurus !,17.99,99.99,4.1,4854,24,243,All Levels,68959 
https://www.udemy.com/course/agile-scrum-product-owner-certification-preparation/,Agile & Scrum for Product Owners + Certification Preparation,Prepare for your Product Owner certification (like PSPO™ I) based on the Scrum Guide™ v2020 - (UNOFFICIAL),"Valentin Despa, Learn with Valentine",15.99,24.99,4.6,4850,7,89,Beginner,18133 
https://www.udemy.com/course/microsoft-azure-database-and-analytics/,Azure Data Engineer Technologies for Beginners [Bundle],"Microsoft Azure SQL Database, Data Lake, Data Factory, Synapse Analytics, Cosmos DB, Databricks, HDInsight, storage","Eshant Garg | AWS Certified Cloud Practitioner | LearnCloud.Info | 100,000+ Enrollments",14.99,34.99,4.6,4751,34,325,Beginner,26511 
https://www.udemy.com/course/ip-adressing-and-subnetting/,IP Addressing and Subnetting ,Learn the easy way to subnet,sikandar Shaik,19.99,,4.6,4709,3.5,18,All Levels,95379 
https://www.udemy.com/course/help-desk/,IT Help Desk Professional,"Get Hands-On Experience on Helpdesk Skills, Learn, Master & Troubleshoot All What It Takes To Get You a Job","Paul Hill, Omar Dabbas",14.99,89.99,4.4,4678,1.5,20,Beginner,15253 
https://www.udemy.com/course/windows-server-2016-administration-and-deployment/,Windows Server 2016 Administration,"Windows Server 2016: Nano Server, Server Core, Active Directory, DNS, DHCP, Hyper-V, WDS,  WSUS, NLB and more.",Kevin Brown,14.99,24.99,4.6,4645,10.5,107,All Levels,18765 
https://www.udemy.com/course/microcontroller-embedded-c-programming/,Microcontroller Embedded C Programming: Absolute Beginners,Foundation course on Embedded C programming  using STM32 Microcontroller.,"FastBit Embedded Brain Academy, Kiran Nayak",14.99,34.99,4.6,4528,16.5,192,Beginner,17321 
https://www.udemy.com/course/wifi-hacking-penetration-testing-from-scratch/,Learn Network Hacking From Scratch (WiFi & Wired),"Learn how to hack both WiFi and wired networks like black hat hackers, and learn how to secure them from these attacks.","Zaid Sabih, z Security",15.99,89.99,4.7,4486,8,66,All Levels,51253 
https://www.udemy.com/course/the-complete-2018-cyber-security-guide-for-non-professionals/,The Absolute Beginners Guide to Cyber Security 2021 - Part 2,"Learn about Networking, Malware, Encryption, VPNs, Privacy, Email Security, Social Engineering, Backups and so much more",Alexander Oni,17.99,99.99,4.7,4489,7,95,All Levels,16642 
https://www.udemy.com/course/spring-mvc-tutorial-for-beginners-step-by-step/,Spring MVC For Beginners - Build Java Web App in 25 Steps,Learn Spring MVC Framework with a Hands-on Step by Step Approach building a Todo Management Application!,in28Minutes Official,14.99,89.99,4.4,4475,6.5,53,Beginner,23684 
https://www.udemy.com/course/secure-product-lifecycle-101/,Secure Product Lifecycle 101,"Fundamental security concepts, principles, tools and techniques for the development lifecycle",Implementing Security,14.99,49.99,4.4,4457,1.5,38,Beginner,8954 
https://www.udemy.com/course/devops-with-docker-kubernetes-and-azure-devops/,"Learn DevOps: Docker, Kubernetes, Terraform and Azure DevOps","DevOps for Absolute Beginners: Azure DevOps, Docker, Kubernetes, Jenkins, Terraform, Ansible - AWS, Azure & Google Cloud","in28Minutes Official, Ravi S | DevOps Expert - Docker & Kubernetes, Open Cloud Solutions | Microsoft Azure Certification - AZ 900, Ranga Karanam | GCP Certification - Google Cloud Engineer & Architect",17.99,99.99,4.5,4376,21,221,All Levels,62326 
https://www.udemy.com/course/certified-six-sigma-white-belt/,"Certified Lean Six Sigma White/Yellow Belt, BKO Accredited","Accredited academic Lean Six Sigma White, Yellow, Green & Six Sigma Black Belt training and Lean Six Sigma certification",Six Sigma Academy Amsterdam,17.99,99.99,4.5,4361,3,29,Beginner,11925 
https://www.udemy.com/course/learn-big-data-the-hadoop-ecosystem-masterclass/,Learn Big Data: The Hadoop Ecosystem Masterclass,"Master the Hadoop ecosystem using HDFS, MapReduce, Yarn, Pig, Hive, Kafka, HBase, Spark, Knox, Ranger, Ambari, Zookeeper",Edward Viaene,14.99,39.99,4.4,4356,6,98,All Levels,23404 
https://www.udemy.com/course/learn-social-engineering-from-scratch/,Learn Social Engineering From Scratch,"Learn how to hack accounts & personal devices (Windows, Mac OS X, Linux & Android) & how to secure yourself from hackers","Zaid Sabih, z Security",16.99,94.99,4.6,4352,13,110,All Levels,33994 
https://www.udemy.com/course/oracle-weblogic-12c-for-administrators/,Oracle WebLogic 12c for Administrators,"Learn how to install, deploy, manage, and troubleshooting Oracle WebLogic in an enterprise envrionment.",Chris Parent,14.99,89.99,4.5,4335,11,57,Intermediate,13959 
https://www.udemy.com/course/sql-server-ssis-an-introduction/,SQL Server Integration Services (SSIS) - An Introduction,Learn the basics of SQL Server Integration Services (SSIS) - with Practical Activities. Useful for 70-763 certification.,Phillip Burton,14.99,89.99,4.5,4307,4,48,Beginner,16244 
https://www.udemy.com/course/salesforce-platform-app-builder/,Salesforce Platform App Builder Certification Course,The Former Salesforce Developer 401 Certification is Now Platform App Builder - Build Apps and Get Certified,"Mike Wheeler, Aaron Wheeler, Anthony Wheeler",14.99,89.99,4.4,4289,19.5,180,Beginner,25088 
https://www.udemy.com/course/the-complete-cyber-security-course-anonymous-browsing/,The Complete Cyber Security Course : Anonymous Browsing!,"Volume 3 : Become a Cyber Security Specialist, Anonymous Browsing, Hide my IP, Tor, Privacy, Proxy Servers and Best VPNs",Nathan House,17.99,99.99,4.7,4246,13.5,120,All Levels,79201 
https://www.udemy.com/course/comptia-220-1002-exam/,"CompTIA A+ (220-1002) Test Prep, Exams and Simulations",Pass the CompTIA A+ (220-1002) Core 2 exam with help from an expert in the field!,"Jason Dion • 600,000+ Enrollments Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",17.99,99.99,4.8,4246,3.5,24,Beginner,26120 
https://www.udemy.com/course/dp200exam/,DP-203: Data Engineering on Microsoft Azure + Practice Tests,Exam DP-203: Data Engineering on Microsoft Azure || 25+ hrs of videos || Practice Tests || 100% Syllabus || Demos,"Eshant Garg | AWS Certified Cloud Practitioner | LearnCloud.Info | 100,000+ Enrollments",14.99,24.99,4.6,4230,24.5,182,Beginner,18629 
https://www.udemy.com/course/aws-certified-security-specialty/,AWS Certified Security Specialty 2021,All you need to master AWS Certified Security Specialty certification.,Zeal Vora,34.99,,4.6,4217,27,237,Intermediate,23968 
https://www.udemy.com/course/lean-six-sigma-green-belt-online/,Lean Six Sigma Green Belt Online Course (2020),Prepare for CSSGB Certification-154 Lect/ 15 Hrs/Minitab/Download 108 Resources/LSS Case Study/Eng Subtitles,Nilakantasrinivasan Janakiraman,17.99,99.99,4.4,4215,15,165,All Levels,16796 
https://www.udemy.com/course/linux-system-admin/,Linux for Absolute Beginners!,"Get started with Linux, app development, server configuration, networking, and become a system administrator!","Joseph Delgadillo, Nick Germaine",14.99,89.99,4.4,4188,7.5,86,Beginner,299612 
https://www.udemy.com/course/cisco-ccna-200-125-the-complete-course/,Cisco NEW CCNA R/S (200-125): The Complete Course,This NEW CISCO course is all you need to prepare & pass Cisco's new CCNA R/S 200-125 certification exam,Lazaro Diaz,14.99,19.99,4.7,4183,23.5,157,All Levels,20067 
https://www.udemy.com/course/solidworks-getting-started/,Getting Started With SolidWorks Hands On - Learn by Doing,Learn SolidWorks Hands-On. Learn how to create basic parts and a simple assembly using SolidWorks. For Beginners.,New Horizon e-Learning Solutions,14.99,89.99,4.8,4132,2,12,Beginner,17381 
https://www.udemy.com/course/regular-expressions-mastery/,The Complete Regular Expressions(Regex) Course For Beginners,"Regular Expressions (Regex) for Java,Linux,JavaScript,Python or other languages, with 30 illustrated exercises/examples.",Sujith George,14.99,19.99,4.5,4092,3.5,34,Beginner,17263 
https://www.udemy.com/course/blue-prism-tutorials/,Blue Prism Foundation Course,Learn Blue Prism RPA with hands on experience,Arun Nair,14.99,19.99,4.5,4046,6,44,Beginner,15585 
https://www.udemy.com/course/pentestplus/,CompTIA Pentest+ (Ethical Hacking) Course & Practice Exam,"Pass the CompTIA Pentest+ (PT0-001) exam on your 1st attempt, includes a Pentest+ practice exam!","Jason Dion • 600,000+ Enrollments Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",14.99,89.99,4.6,4045,8.5,81,All Levels,23363 
https://www.udemy.com/course/kali-linux-tutorial-for-beginners/,Kali Linux Tutorial For Beginners,#1 Ranking Kali Linux Tutorial! Learn from the pros how to use Kali Linux easily and quickly.,Hackers Academy - Online Ethical Hacking Tutorials,16.99,94.99,4.7,4040,8,89,Beginner,36333 
https://www.udemy.com/course/new-ccna-full-course/,Cisco CCNA 200-301 : Full Course For Networking Basics,*Great hands-on configuration labs* *Learn networking basics* *Covers ALL Cisco CCNA Topics*  *Pass The Exam Easily !*,Networkel Inc.,16.99,94.99,4.5,4033,18.5,83,All Levels,21475 
